timestamp,val
2023-08-19 01:30:47.384916992,"[{'answer': 'The paper suggests that functional near-infrared spectroscopy (fNIRS) might offer a surrogate marker of fMRI activation, which would broaden our understanding of various populations, including infants.', 'isPublic': True, 'question': 'Summarize this paper in 50 words!'}, {'answer': 'The authors started mapping fNIRS markers to fMRI markers using machine learning models and data augmentation because there is growing interest in fMRI-based markers of individual differences, but its utility is often limited due to its high cost and difficulty acquiring from specific populations, including children and infants. They hoped to find a surrogate marker of fMRI activation that could broaden their understanding of various populations, including infants.', 'isPublic': False, 'question': 'What drove you to start mapping fNIRS markers to fMRI markers using machine learning models and data augmentation?'}, {'answer': 'By utilizing multivariate patterns of fNIRS, researchers can predict well-established fMRI markers of neural activity in the prefrontal cortex. This suggests that fNIRS could be used as a surrogate marker of fMRI activation, allowing for broader applications in various populations.', 'isPublic': False, 'question': 'How does leveraging multivariate patterns of fNIRS augment traditional measures of neural activity?'}, {'answer': 'This study demonstrates the usefulness of combining data augmentation and machine learning algorithms in predicting fMRI markers from functional near-infrared spectroscopy (fNIRS) patterns.', 'isPublic': False, 'question': 'How is the method combining data augmentation and machine learning algorithms helpful in this study?'}, {'answer': 'The researchers are from Seoul, Korea.', 'isPublic': False, 'question': 'Where are the researchers from?'}]"
2023-08-19 01:30:53.854520320,"[{'answer': 'The paper suggests that functional near-infrared spectroscopy (fNIRS) might offer a surrogate marker of fMRI activation, which would broaden our understanding of various populations, including infants.', 'isPublic': True, 'question': 'Summarize this paper in 50 words!'}, {'answer': 'The authors started mapping fNIRS markers to fMRI markers using machine learning models and data augmentation because there is growing interest in fMRI-based markers of individual differences, but its utility is often limited due to its high cost and difficulty acquiring from specific populations, including children and infants. They hoped to find a surrogate marker of fMRI activation that could broaden their understanding of various populations, including infants.', 'isPublic': False, 'question': 'What drove you to start mapping fNIRS markers to fMRI markers using machine learning models and data augmentation?'}, {'answer': 'By utilizing multivariate patterns of fNIRS, researchers can predict well-established fMRI markers of neural activity in the prefrontal cortex. This suggests that fNIRS could be used as a surrogate marker of fMRI activation, allowing for broader applications in various populations.', 'isPublic': False, 'question': 'How does leveraging multivariate patterns of fNIRS augment traditional measures of neural activity?'}, {'answer': 'This study demonstrates the usefulness of combining data augmentation and machine learning algorithms in predicting fMRI markers from functional near-infrared spectroscopy (fNIRS) patterns.', 'isPublic': False, 'question': 'How is the method combining data augmentation and machine learning algorithms helpful in this study?'}]"
2023-08-19 01:31:10.519368704,"[{'answer': 'The paper suggests that functional near-infrared spectroscopy (fNIRS) might offer a surrogate marker of fMRI activation, which would broaden our understanding of various populations, including infants.', 'isPublic': True, 'question': 'Summarize this paper in 50 words!'}, {'answer': 'The authors started mapping fNIRS markers to fMRI markers using machine learning models and data augmentation because there is growing interest in fMRI-based markers of individual differences, but its utility is often limited due to its high cost and difficulty acquiring from specific populations, including children and infants. They hoped to find a surrogate marker of fMRI activation that could broaden their understanding of various populations, including infants.', 'isPublic': False, 'question': 'What drove you to start mapping fNIRS markers to fMRI markers using machine learning models and data augmentation?'}, {'answer': 'By utilizing multivariate patterns of fNIRS, researchers can predict well-established fMRI markers of neural activity in the prefrontal cortex. This suggests that fNIRS could be used as a surrogate marker of fMRI activation, allowing for broader applications in various populations.', 'isPublic': False, 'question': 'How does leveraging multivariate patterns of fNIRS augment traditional measures of neural activity?'}, {'answer': 'This study demonstrates the usefulness of combining data augmentation and machine learning algorithms in predicting fMRI markers from functional near-infrared spectroscopy (fNIRS) patterns.', 'isPublic': False, 'question': 'How is the method combining data augmentation and machine learning algorithms helpful in this study?'}, {'answer': 'The researchers are from Seoul National University and their institutions are the Institute for Information and Communications Technology Planning and Evaluation (IITP) grant funded by the Korea government (MSIT), the Basic Science Research Program through the National Research Foundation (NRF) of Korea funded by the Ministry of Science, ICT, and Future Planning, and the Creative-Pioneering Researchers Program through Seoul National University to W.-Y.A.', 'isPublic': False, 'question': 'Where are the researchers from, and their institutions?'}]"
2023-08-19 01:31:33.512707072,"[{'answer': 'The paper suggests that functional near-infrared spectroscopy (fNIRS) might offer a surrogate marker of fMRI activation, which would broaden our understanding of various populations, including infants.', 'isPublic': True, 'question': 'Summarize this paper in 50 words!'}, {'answer': 'The researchers are from Seoul National University.', 'isPublic': False, 'question': 'Where are the researchers from, and their institutions?'}, {'answer': 'The authors started mapping fNIRS markers to fMRI markers using machine learning models and data augmentation because there is growing interest in fMRI-based markers of individual differences, but its utility is often limited due to its high cost and difficulty acquiring from specific populations, including children and infants. They hoped to find a surrogate marker of fMRI activation that could broaden their understanding of various populations, including infants.', 'isPublic': False, 'question': 'What drove you to start mapping fNIRS markers to fMRI markers using machine learning models and data augmentation?'}, {'answer': 'By utilizing multivariate patterns of fNIRS, researchers can predict well-established fMRI markers of neural activity in the prefrontal cortex. This suggests that fNIRS could be used as a surrogate marker of fMRI activation, allowing for broader applications in various populations.', 'isPublic': False, 'question': 'How does leveraging multivariate patterns of fNIRS augment traditional measures of neural activity?'}, {'answer': 'This study demonstrates the usefulness of combining data augmentation and machine learning algorithms in predicting fMRI markers from functional near-infrared spectroscopy (fNIRS) patterns.', 'isPublic': False, 'question': 'How is the method combining data augmentation and machine learning algorithms helpful in this study?'}]"
2023-08-19 01:31:33.646017536,"[{'answer': 'The paper suggests that functional near-infrared spectroscopy (fNIRS) might offer a surrogate marker of fMRI activation, which would broaden our understanding of various populations, including infants.', 'isPublic': True, 'question': 'Summarize this paper in 50 words!'}, {'answer': 'The researchers are from Seoul National University.', 'isPublic': False, 'question': 'Where are the researchers from, and their institutions?'}, {'answer': 'The authors started mapping fNIRS markers to fMRI markers using machine learning models and data augmentation because there is growing interest in fMRI-based markers of individual differences, but its utility is often limited due to its high cost and difficulty acquiring from specific populations, including children and infants. They hoped to find a surrogate marker of fMRI activation that could broaden their understanding of various populations, including infants.', 'isPublic': False, 'question': 'What drove you to start mapping fNIRS markers to fMRI markers using machine learning models and data augmentation?'}, {'answer': 'By utilizing multivariate patterns of fNIRS, researchers can predict well-established fMRI markers of neural activity in the prefrontal cortex. This suggests that fNIRS could be used as a surrogate marker of fMRI activation, allowing for broader applications in various populations.', 'isPublic': False, 'question': 'How does leveraging multivariate patterns of fNIRS augment traditional measures of neural activity?'}, {'answer': 'This study demonstrates the usefulness of combining data augmentation and machine learning algorithms in predicting fMRI markers from functional near-infrared spectroscopy (fNIRS) patterns.', 'isPublic': False, 'question': 'How is the method combining data augmentation and machine learning algorithms helpful in this study?'}]"
2023-08-19 01:32:21.575113984,"[{'answer': 'The paper suggests that functional near-infrared spectroscopy (fNIRS) might offer a surrogate marker of fMRI activation, which would broaden our understanding of various populations, including infants.', 'isPublic': True, 'question': 'Summarize this paper in 50 words!'}, {'answer': 'The researchers are from Seoul National University.', 'isPublic': False, 'question': 'Where are the researchers from, and their institutions?'}, {'answer': 'The authors started mapping fNIRS markers to fMRI markers using machine learning models and data augmentation because there is growing interest in fMRI-based markers of individual differences, but its utility is often limited due to its high cost and difficulty acquiring from specific populations, including children and infants. They hoped to find a surrogate marker of fMRI activation that could broaden their understanding of various populations, including infants.', 'isPublic': False, 'question': 'What drove you to start mapping fNIRS markers to fMRI markers using machine learning models and data augmentation?'}, {'answer': 'By utilizing multivariate patterns of fNIRS, researchers can predict well-established fMRI markers of neural activity in the prefrontal cortex. This suggests that fNIRS could be used as a surrogate marker of fMRI activation, allowing for broader applications in various populations.', 'isPublic': False, 'question': 'How does leveraging multivariate patterns of fNIRS augment traditional measures of neural activity?'}, {'answer': 'This study demonstrates the usefulness of combining data augmentation and machine learning algorithms in predicting fMRI markers from functional near-infrared spectroscopy (fNIRS) patterns.', 'isPublic': False, 'question': 'How is the method combining data augmentation and machine learning algorithms helpful in this study?'}, {'answer': 'In this paper, the authors used machine learning models and data augmentation to predict well-validated fMRI markers of human cognition from multivariate patterns of fNIRS. They applied a neural data augmentation technique and four ML models to the fNIRS activation patterns to test their predictive capabilities.', 'isPublic': False, 'question': 'Explain the key methods of this paper in 50 words!'}]"
2023-08-19 01:32:35.770301952,"[{'answer': 'The paper suggests that functional near-infrared spectroscopy (fNIRS) might offer a surrogate marker of fMRI activation, which would broaden our understanding of various populations, including infants.', 'isPublic': True, 'question': 'Summarize this paper in 50 words!'}, {'answer': 'In this paper, the authors used machine learning models and data augmentation to predict well-validated fMRI markers of human cognition from multivariate patterns of fNIRS. They applied a neural data augmentation technique and four ML models to the fNIRS activation patterns to test their predictive capabilities.', 'isPublic': False, 'question': 'Explain the key methods of this paper in 50 words!'}, {'answer': 'The authors started mapping fNIRS markers to fMRI markers using machine learning models and data augmentation because there is growing interest in fMRI-based markers of individual differences, but its utility is often limited due to its high cost and difficulty acquiring from specific populations, including children and infants. They hoped to find a surrogate marker of fMRI activation that could broaden their understanding of various populations, including infants.', 'isPublic': False, 'question': 'What drove you to start mapping fNIRS markers to fMRI markers using machine learning models and data augmentation?'}, {'answer': 'By utilizing multivariate patterns of fNIRS, researchers can predict well-established fMRI markers of neural activity in the prefrontal cortex. This suggests that fNIRS could be used as a surrogate marker of fMRI activation, allowing for broader applications in various populations.', 'isPublic': False, 'question': 'How does leveraging multivariate patterns of fNIRS augment traditional measures of neural activity?'}, {'answer': 'This study demonstrates the usefulness of combining data augmentation and machine learning algorithms in predicting fMRI markers from functional near-infrared spectroscopy (fNIRS) patterns.', 'isPublic': False, 'question': 'How is the method combining data augmentation and machine learning algorithms helpful in this study?'}]"
2023-08-19 01:33:13.611851264,"[{'answer': 'The paper suggests that functional near-infrared spectroscopy (fNIRS) might offer a surrogate marker of fMRI activation, which would broaden our understanding of various populations, including infants.', 'isPublic': True, 'question': 'Summarize this paper in 50 words!'}, {'answer': 'In this paper, the authors used machine learning models and data augmentation to predict well-validated fMRI markers of human cognition from multivariate patterns of fNIRS. They applied a neural data augmentation technique and four ML models to the fNIRS activation patterns to test their predictive capabilities.', 'isPublic': False, 'question': 'Explain the key methods of this paper in 50 words!'}, {'answer': 'The authors started mapping fNIRS markers to fMRI markers using machine learning models and data augmentation because there is growing interest in fMRI-based markers of individual differences, but its utility is often limited due to its high cost and difficulty acquiring from specific populations, including children and infants. They hoped to find a surrogate marker of fMRI activation that could broaden their understanding of various populations, including infants.', 'isPublic': False, 'question': 'What drove you to start mapping fNIRS markers to fMRI markers using machine learning models and data augmentation?'}, {'answer': 'By utilizing multivariate patterns of fNIRS, researchers can predict well-established fMRI markers of neural activity in the prefrontal cortex. This suggests that fNIRS could be used as a surrogate marker of fMRI activation, allowing for broader applications in various populations.', 'isPublic': False, 'question': 'How does leveraging multivariate patterns of fNIRS augment traditional measures of neural activity?'}, {'answer': 'This study demonstrates the usefulness of combining data augmentation and machine learning algorithms in predicting fMRI markers from functional near-infrared spectroscopy (fNIRS) patterns.', 'isPublic': False, 'question': 'How is the method combining data augmentation and machine learning algorithms helpful in this study?'}, {'answer': 'Functional near-infrared spectroscopy (fNIRS) is a portable and relatively inexpensive optical neuroimaging technique that can be used to measure neural activation in the brain. It can be used to predict well-validated functional magnetic resonance imaging (fMRI) markers of human cognition from multivariate patterns of fNIRS.', 'isPublic': False, 'question': 'I see - what are the fNIRS and fMRI then? What are the similarities and differences?'}]"
2023-08-19 01:37:14.399772160,"[{'answer': 'The paper suggests that functional near-infrared spectroscopy (fNIRS) might offer a surrogate marker of fMRI activation, which would broaden our understanding of various populations, including infants.', 'isPublic': True, 'question': 'Summarize this paper in 50 words!'}, {'answer': 'In this paper, the authors used machine learning models and data augmentation to predict well-validated fMRI markers of human cognition from multivariate patterns of fNIRS. They applied a neural data augmentation technique and four ML models to the fNIRS activation patterns to test their predictive capabilities.', 'isPublic': False, 'question': 'Explain the key methods of this paper in 50 words!'}, {'answer': 'The authors started mapping fNIRS markers to fMRI markers using machine learning models and data augmentation because there is growing interest in fMRI-based markers of individual differences, but its utility is often limited due to its high cost and difficulty acquiring from specific populations, including children and infants. They hoped to find a surrogate marker of fMRI activation that could broaden their understanding of various populations, including infants.', 'isPublic': False, 'question': 'What drove you to start mapping fNIRS markers to fMRI markers using machine learning models and data augmentation?'}, {'answer': 'By utilizing multivariate patterns of fNIRS, researchers can predict well-established fMRI markers of neural activity in the prefrontal cortex. This suggests that fNIRS could be used as a surrogate marker of fMRI activation, allowing for broader applications in various populations.', 'isPublic': False, 'question': 'How does leveraging multivariate patterns of fNIRS augment traditional measures of neural activity?'}, {'answer': 'This study demonstrates the usefulness of combining data augmentation and machine learning algorithms in predicting fMRI markers from functional near-infrared spectroscopy (fNIRS) patterns.', 'isPublic': False, 'question': 'How is the method combining data augmentation and machine learning algorithms helpful in this study?'}]"
2023-08-19 01:37:33.419312896,"[{'answer': 'The paper suggests that functional near-infrared spectroscopy (fNIRS) might offer a surrogate marker of fMRI activation, which would broaden our understanding of various populations, including infants.', 'isPublic': True, 'question': 'Summarize this paper in 50 words!'}, {'answer': 'In this paper, the authors used machine learning models and data augmentation to predict well-validated fMRI markers of human cognition from multivariate patterns of fNIRS. They applied a neural data augmentation technique and four ML models to the fNIRS activation patterns to test their predictive capabilities.', 'isPublic': False, 'question': 'Explain the key methods of this paper in 50 words!'}, {'answer': 'The authors started mapping fNIRS markers to fMRI markers using machine learning models and data augmentation because there is growing interest in fMRI-based markers of individual differences, but its utility is often limited due to its high cost and difficulty acquiring from specific populations, including children and infants. They hoped to find a surrogate marker of fMRI activation that could broaden their understanding of various populations, including infants.', 'isPublic': False, 'question': 'What drove you to start mapping fNIRS markers to fMRI markers using machine learning models and data augmentation?'}, {'answer': 'By utilizing multivariate patterns of fNIRS, researchers can predict well-established fMRI markers of neural activity in the prefrontal cortex. This suggests that fNIRS could be used as a surrogate marker of fMRI activation, allowing for broader applications in various populations.', 'isPublic': False, 'question': 'How does leveraging multivariate patterns of fNIRS augment traditional measures of neural activity?'}, {'answer': 'This study demonstrates the usefulness of combining data augmentation and machine learning algorithms in predicting fMRI markers from functional near-infrared spectroscopy (fNIRS) patterns.', 'isPublic': False, 'question': 'How is the method combining data augmentation and machine learning algorithms helpful in this study?'}, {'answer': 'The four machine learning (ML) models used in this paper are linear regression, Lasso regression, ridge regression, and support vector regression (SVR) with radial basis function kernel.', 'isPublic': False, 'question': 'Explain a bit more about those 4 ML models that were used in this paper?'}]"
2023-08-19 01:38:23.833513984,"[{'answer': 'The paper suggests that functional near-infrared spectroscopy (fNIRS) might offer a surrogate marker of fMRI activation, which would broaden our understanding of various populations, including infants.', 'isPublic': True, 'question': 'Summarize this paper in 50 words!'}, {'answer': 'In this paper, the authors used machine learning models and data augmentation to predict well-validated fMRI markers of human cognition from multivariate patterns of fNIRS. They applied a neural data augmentation technique and four ML models to the fNIRS activation patterns to test their predictive capabilities.', 'isPublic': False, 'question': 'Explain the key methods of this paper in 50 words!'}, {'answer': 'The four machine learning (ML) models used in this paper are linear regression, Lasso regression, ridge regression, and support vector regression (SVR) with radial basis function kernel.', 'isPublic': False, 'question': 'Explain a bit more about those 4 ML models that were used in this paper?'}, {'answer': 'The authors started mapping fNIRS markers to fMRI markers using machine learning models and data augmentation because there is growing interest in fMRI-based markers of individual differences, but its utility is often limited due to its high cost and difficulty acquiring from specific populations, including children and infants. They hoped to find a surrogate marker of fMRI activation that could broaden their understanding of various populations, including infants.', 'isPublic': False, 'question': 'What drove you to start mapping fNIRS markers to fMRI markers using machine learning models and data augmentation?'}, {'answer': 'By utilizing multivariate patterns of fNIRS, researchers can predict well-established fMRI markers of neural activity in the prefrontal cortex. This suggests that fNIRS could be used as a surrogate marker of fMRI activation, allowing for broader applications in various populations.', 'isPublic': False, 'question': 'How does leveraging multivariate patterns of fNIRS augment traditional measures of neural activity?'}, {'answer': 'This study demonstrates the usefulness of combining data augmentation and machine learning algorithms in predicting fMRI markers from functional near-infrared spectroscopy (fNIRS) patterns.', 'isPublic': False, 'question': 'How is the method combining data augmentation and machine learning algorithms helpful in this study?'}, {'answer': 'Using traditional machine learning models, researchers were able to predict the true fMRI beta values by training their models on synthetic fNIRS beta datasets and fitting each estimated model to the true fNIRS beta values. The Lasso regression model with the HbR signals performed the best, predicting three out of eight clusters located in distinct regions of the brain.', 'isPublic': False, 'question': 'Using the 4 ML models and neural data augmentation, what did the researchers find?'}]"
